district,taluka,rainfall,total_recharge,rainfall_recharge,surface_irrigation_recharge,groundwater_irrigation_recharge,canal_recharge,water_body_recharge,artificial_structure_recharge,extractable_groundwater,groundwater_extraction_total,agriculture_extraction,domestic_extraction,industrial_extraction,natural_discharge,stage_of_extraction,category,future_groundwater_availability,year
Dhule,Shirpur,853.0,19987.43,12931.710000000001,3648.6665999999996,1773.13,320.28999999999996,29.84,1283.8259999999998,18988.049999999996,7792.530000000001,7320.8,436.8630999999999,34.8865,999.3800000000047,41.03912724055394,safe,11195.519999999999,2024-2025
Gadchiroli,Aheri,1242.9822915802833,11113.952160729523,10440.605126805296,0.0,385.189435310897,0.0,44.76811631451604,243.41702879278571,10438.361301908197,1587.093453464913,1157.9969393058723,429.0558800606633,0.0,675.590858821326,15.204431112906413,safe,8851.267848443284,2024-2025
Gadchiroli,Armori,1325.7134763009403,9218.92884597775,7077.634014460264,771.9232801030992,1051.865766435877,40.482989671131946,191.2995332983493,85.72693044280385,8707.064209864293,3137.282626509906,2629.679182437021,507.3936709119363,0.20098724613695051,511.8646361134579,36.031463084372994,safe,5569.781583354386,2024-2025
Gadchiroli,Bhamragad,1488.6999999999998,4422.32,4284.43,0.0,61.68000000000001,0.0,19.89,56.327999999999996,4055.5099999999998,339.9800000000001,210.82575,129.131,0.0,366.80999999999995,8.38316266018331,safe,3715.5299999999997,2024-2025
Gadchiroli,Chamorshi,1156.8310142292883,12985.816582060172,11188.266812401283,292.83167999999995,995.8255419110305,180.46999999999997,185.7607334810051,142.66904117080648,12075.4216555068,3479.153721654465,2593.331163315327,884.4880695113432,1.3319999999999999,910.394926553372,28.81186115822178,safe,8596.267933852338,2024-2025
Gadchiroli,Wadsa,1282.7877691456795,6768.6072722904955,3611.8979889495804,2347.7191198969012,521.6643494783972,125.74701032886806,128.2663371025419,33.30455070723109,6326.73850910923,1715.439564804622,1304.1678328599687,411.27183007993267,0.0010239175921455015,441.8687631812654,27.114121475618667,safe,4611.298944304608,2024-2025
Gadchiroli,Dhanora,1437.263739302427,9623.730983705727,8509.331139079819,0.0,829.4371425582352,0.0,166.86789792544167,118.09664199741239,9120.788530343807,2564.0988281715454,2172.931936228541,391.15049474863173,0.004179224180602636,502.94245336192034,28.112688060260204,safe,6556.689702172263,2024-2025
Gadchiroli,Etapalli,1403.745691935381,13640.092721689582,12829.33291258196,0.0,655.6572163662445,0.0,32.092331796061494,122.9831943519566,12921.29319711407,2207.7837554478056,1671.02212439928,536.7035953998866,0.007,718.7995245755119,17.0863993392001,safe,10713.509441666267,2024-2025
Gadchiroli,Gadchiroli,1432.9710877631715,6846.872554701625,6053.425237734657,0.0,577.5238885207153,0.0,157.7585839273998,58.16219769562429,6470.330145446111,1762.8636434587145,1443.8147024294458,319.03452387275024,0.002089612090301318,376.54240925551403,27.245343032448467,safe,4707.466501987396,2024-2025
Gadchiroli,Korchi,1369.1986415290476,5023.27306646111,4401.249459146534,0.0,423.0268757615355,0.0,40.0238171545157,158.9877497396246,4771.282615912303,1274.9299353856366,1067.1849913793915,207.7364817958931,0.0,251.99045054880662,26.720905844766456,safe,3496.3526805266665,2024-2025
Gadchiroli,Kurkheda,1412.457866225812,10697.81766859696,9185.339441426833,0.0,1232.7460900661767,0.0,174.4388250808252,105.27385348366067,10162.933331684819,3387.2243946300023,3081.869656743014,305.36726968615926,0.0,534.8843369121405,33.32920018347169,safe,6775.7089370548165,2024-2025
Gadchiroli,Mulchera,1208.7641459292008,7341.3916252216795,6429.562376932019,151.656,609.6739984701113,1.49,38.701822696677254,110.31689330035235,6896.274682013008,1715.6184755193713,1524.1832457842593,191.42860792454752,0.0,445.1169432086717,24.8774672504574,safe,5180.656206493637,2024-2025
Gadchiroli,Soroncha,1107.353793261459,9981.608926957339,8651.35189078738,0.0,1181.8938172436024,0.0,41.99960078969722,106.34420471422726,9441.272718553664,3361.0333258264704,2954.7390925643144,406.30128922018844,0.0,540.3362084036744,35.59936701353286,safe,6080.239392727195,2024-2025
Gondia,Amgaon,1555.8991078383988,5045.785894256573,3333.225348346986,711.9284569777003,138.0795471968301,190.43213523991017,117.20690929192293,554.9080454592746,4793.452044773537,1418.0824664267313,577.6695660764003,812.3021811396769,28.13172688983235,252.33384948303592,29.58374159543152,safe,3375.3695783468047,2024-2025
Gondia,Arjuni Moregaon,1539.2375420378974,15185.225770881874,9230.075625674188,4086.6408291032767,420.9230089918271,774.3199979881203,414.6347760858264,258.62693076066876,14060.158648659031,2436.4643939471125,1696.604953620671,714.9739851885729,24.916474468627904,1125.067122222843,17.328854210186933,safe,11623.694254711918,2024-2025
Gondia,Deori,1499.4401538008096,8805.351904914809,7872.734017911051,46.7768001876088,192.82661909447873,6.171387673741082,119.5439898419098,567.3026632562945,8347.568553400499,1287.5269301061696,813.2148874630994,462.2392810103121,12.076218756690093,457.7833515143102,15.423975518975253,safe,7060.041623294328,2024-2025
Gondia,Gondia,1403.7453810922595,8732.317611445142,5284.083751843918,1860.2055188787313,283.97677601637713,370.50124375090627,357.8338510497962,575.7352373148581,8133.324680777927,2754.714784173871,1611.4518193106373,1042.5798852667574,100.67637666849333,598.9929306672148,33.8694800993779,safe,5378.609896604057,2024-2025
Gondia,Goregaon,1534.7966836066016,5036.801675644377,3773.18919590024,181.91965957642802,311.5603680120311,63.78319250892595,309.160737827,397.1915444185304,4784.96752523051,2093.87376209114,1250.6003066893768,757.254731080406,86.0316876402942,251.83415041386706,43.75941427084754,safe,2691.093763139369,2024-2025
Gondia,Sadak Arjuni,1565.220166593139,8934.898276245616,5648.060425423312,1763.8421353444032,851.3950534998338,193.48000201187966,187.00369292891244,291.13752502249,8413.839146037468,3035.198860576402,2383.404946327442,627.5760866646008,24.19987478272888,521.0591302081484,36.073887412095836,safe,5378.640285461065,2024-2025
Gondia,Salekasa,1608.02,6834.8297854113025,4136.5419577949215,1839.5961685056054,230.84015682242773,176.50327040820423,104.60389525139007,346.76743109362604,6321.04388100848,1490.725501654701,884.5860388447759,587.8778113284881,18.249414997533115,513.7859044028228,23.583533506761004,safe,4830.318379353778,2024-2025
Gondia,Tirora,1283.8577274852944,7811.289081200311,4011.699677105382,2249.648777821857,297.18847036619405,225.45877041831235,178.80214772324226,848.4746226742576,7268.47552011255,2013.113301023873,963.5024716675973,1025.1740283211855,24.427225795800155,542.8135610877607,27.696499705521475,safe,5255.362219088678,2024-2025
Hingoli,Aundha,971.8041312331476,22138.949137565873,9298.540765658336,10248.206630111268,1568.859842622473,160.97414953316513,9.428956937697361,852.933853874849,20981.862612065703,6948.045858290833,6296.75220588592,651.2928600699869,0.0,1157.08652550017,33.11453318875195,safe,14033.816753774867,2024-2025
Hingoli,Basmath,1030.2751059710083,34783.989716909055,9651.13023747467,21453.657495161435,2593.795227505453,267.9306357805631,5.7035247020919915,811.7573144079465,33044.80057556614,11136.079957947912,10598.254399424412,536.7941037975002,1.02,1739.1891413429112,33.69994602473742,safe,21949.302580075568,2024-2025
Hingoli,Hingoli,947.6477138518643,14011.654049276925,10328.529851146535,791.512564986117,1251.7949781839152,23.081691366192704,16.09093174465348,1600.6513386077108,13311.069019211756,5382.110766855927,5007.186423233642,374.08916783595123,0.8358182775729689,700.5850300651691,40.43334730732724,safe,7928.958252355831,2024-2025
Hingoli,Kalmnuri,978.2603197352752,16712.594728320833,10633.588110355315,2481.2242009264487,1979.8036147230373,162.1094544624891,10.334573789532095,1445.5296067085224,15876.96110241457,8300.705183828544,7923.189495902245,376.84252588825353,0.6761817224270311,835.6336259062628,52.28144813283048,safe,7620.303956128692,2024-2025
Hingoli,Sengaon,927.2834720329154,15550.442367927313,11656.201035365146,888.2298568147346,1632.816336965122,10.564068857589984,21.352012826025067,1341.2638864009714,14772.916690741833,6751.418233076788,6531.301715553782,220.11934240830794,0.0,777.5256771854802,45.70132205042416,safe,8021.498457665044,2024-2025
Jalgaon,Amalner,749.7953375305268,12763.93130661422,7417.608633150348,2059.8058420765865,1994.512560803958,4.544006403913794,117.6277444173299,1169.8098625437929,12125.742972128346,8549.802775297729,7978.115426356659,559.484961758397,12.17587336621094,638.1883344858743,70.50951677723911,semi_critical,3649.690998293869,2024-2025
Jalgaon,Bhadgaon,697.4100107850718,10871.218179528933,3635.249185005783,4610.155762062414,1941.9788198670108,229.64858548168246,57.808124835838434,396.39713136207314,10114.367885136558,7993.432697673486,7767.946737127842,199.34830928077685,26.136167119210484,756.850294392374,79.03047218027469,semi_critical,2120.9351874630743,2024-2025
Jalgaon,Bhusawal,655.5,6121.179798969991,4472.312421197853,32.4,1050.6775725420066,0.6699999999999999,187.91999018576564,377.2032080111227,5815.134523211411,4497.341591040814,4202.731689378059,275.79889666611945,18.811181618163666,306.0452757585799,77.33856496508278,semi_critical,1497.9229321705966,2024-2025
Jalgaon,Bodwad,658.1974347472594,4161.890955357141,2861.8664282502054,9.719999999999999,704.9457336888917,0.25,77.5316760393294,507.5845796032487,3953.7994830389066,3038.159142837512,2819.787690655701,217.67847669044025,0.6918082683134268,208.09147231823454,76.84150791841296,semi_critical,915.6403402013952,2024-2025
Jalgaon,Chalisgaon,640.6886427638265,14999.847519665182,7588.724115283103,1270.2936030644883,2582.778886052575,131.77222670105863,310.7611584277888,3115.51833656998,14249.837815734383,10751.65928709716,10331.121906892518,408.8978365904543,11.646,750.0097039307984,75.45109934672655,semi_critical,3523.2585286372237,2024-2025
Jalgaon,Chopda,628.172345253222,11711.354955080558,7827.113262275323,1120.2752672999998,1781.4854146379184,408.73,60.954563862928346,512.8027352566985,10961.296644792854,9201.563871952094,8854.924303869051,345.75347457966245,0.8999999999999999,750.0583102877044,83.94594335081044,semi_critical,2383.1667681678605,2024-2025
Jalgaon,Dharangaon,690.5300695759391,8514.639097777495,3997.6183686556233,2976.667414409948,1036.5353205752963,96.1041130383046,32.459347166832266,375.23667576443285,8074.949710424972,4451.345108643611,4146.149667707331,209.49021089799533,95.70532460855902,439.6893873525232,55.125360135640314,safe,3623.6046017813615,2024-2025
Jalgaon,Muktainagar,598.9017667844522,6059.765854380062,4359.99067670007,12.419999999999998,947.7857819028953,0.33,129.5512339607292,609.6883678585955,5749.535149576599,4076.733066227859,3791.1201276115817,279.7956558443959,5.819510113522909,310.2307048034627,70.90543774705114,semi_critical,1672.8020833487408,2024-2025
Jalgaon,Erandol,687.906634198914,7453.515750322731,4084.460025368953,1841.2827855900525,1133.4746591693367,56.026886961695396,33.63420544663406,304.6323953574438,7079.836684157111,4746.510462871928,4533.920029907702,173.72196581645176,38.8672591097175,373.6790661656196,67.0426547196127,safe,2333.3262212851832,2024-2025
Jalgaon,Jalgaon,693.0,9067.271395724805,7083.305540044652,453.2435187969925,907.5332992891786,5.7781954887218046,195.17285714285714,422.2327788755165,8613.892827888834,4677.845145628577,4368.226913746825,248.35375857733072,61.28538706664273,453.3785678359709,54.305820133764804,safe,3936.051682619518,2024-2025
Jalgaon,Jamner,800.7395804261961,13707.08370371398,10665.040547362736,20.984400000000004,2048.871050239599,7.23,380.52868462193044,584.4234573698135,13020.01755960676,9117.53993020984,8456.753293930098,657.7675110498461,3.0356536341032756,687.0661441072207,70.02709396104082,semi_critical,3918.877629396921,2024-2025
Jalgaon,Pachora,713.2102325113995,11300.22703550884,6638.965604718595,1544.858156076104,1812.7615369567188,67.38599232853709,230.71487277020034,1005.5877364542919,10724.697810738398,7622.19022304017,7251.078863154895,368.23982426831424,2.8543592992540083,575.5292247704419,71.07137522707859,semi_critical,3232.3135873389706,2024-2025
Jalgaon,Parola,598.6972639123104,8837.929402436614,4557.218454262075,632.2757779234132,1435.274778912534,56.809993596086215,207.90010498476428,1948.4334702296887,8391.027578357716,6209.160569431315,5741.148983530788,450.85009255947773,17.163375796302038,446.90182407889733,73.99761842573476,semi_critical,2589.1762074631474,2024-2025
Jalgaon,Raver,697.2886105402152,9970.822390135907,6971.541950423589,320.79672,1989.58433851194,69.295,109.74822707378875,509.85587412659004,9273.040459292057,12550.515891198072,12273.546578587699,274.82185380461215,2.135783240766809,697.7819308438502,135.34412953651915,over_exploited,291.68,2024-2025
Jalgaon,Yawal,708.9662595948382,8726.682654783535,6621.86478730109,139.50846,933.9402468501419,259.35499999999996,122.02720906328291,649.9953906167115,8195.08289591509,8972.28023684983,8735.97891754325,217.80867161572544,18.507216759233188,531.5997588684459,109.48370322552981,over_exploited,1278.6632318321392,2024-2025
Jalna,Ambad,860.3382106687108,11491.63192299864,6290.765397454609,2941.8813016504296,942.9271691965484,136.02232091690544,219.46398280802296,960.5730087508239,10917.05641733301,4309.728685798012,4149.685233805471,132.04514711871215,28.01959815310874,574.5755056656308,39.477021287125126,safe,6003.219624631916,2024-2025
Jalna,Badnapur,817.084376788533,6758.521620524507,5187.797283507537,57.64749288,819.7895962522331,4.9799999999999995,156.22823557075674,532.0566590935131,6382.108126863624,3888.9338970906483,3748.95677427972,89.33770468688847,50.63489101379611,376.4134936608825,60.93494218189933,safe,2374.508820853865,2024-2025
Jalna,Bhokardan,792.8620597015653,15779.234538719369,12037.886670107717,61.14196502144327,1976.7505377582963,13.324898520206938,204.02441348636782,1486.1158717600651,14990.26992126559,8346.871149588264,8096.571616713726,232.93644081413441,17.323152314748118,788.9646174537793,55.681926966152716,safe,6223.759788426063,2024-2025
Jalna,Ghat Sawangi,884.3112021988308,16316.838077001361,9381.88460254539,4174.0981651495695,1846.7828308034514,125.76767908309455,73.79601719197709,714.4989912491761,15500.973582666991,8062.181314201988,7931.503462194528,128.80840288128783,1.8926018468912622,815.8644943343697,52.010806103282604,safe,7155.3103753680825,2024-2025
Jalna,Jafrabad,832.177292575003,9152.260346764484,6881.731170470431,36.33568161855673,1201.8948032935455,7.975101479793063,199.54735094287543,824.7572779238512,8694.641326217705,4957.648157344079,4824.182242479909,124.92972240388828,8.548741671455778,457.6190205467792,57.01958219248048,safe,3485.4893086929046,2024-2025
Jalna,Jalna,872.1557935494128,15123.872237116842,11696.973755142251,54.4698,1768.4432312318309,12.54,177.92,1413.550337433342,14367.687619475948,7492.795580111649,7311.920952217253,161.5440862327387,19.300803486909704,756.1846176408944,52.150323549315466,safe,6375.281998022133,2024-2025
Jalna,Mantha,918.9876613873805,9830.758727463031,8099.331248581178,74.90822942117647,913.9350562380216,6.076823529411765,142.24141176470587,594.2624619009665,9336.008709686848,3806.6572173426666,3692.856714686509,109.33877617197946,4.4719627130902975,494.7500177761831,40.77392530057259,safe,5064.7893147777095,2024-2025
Jalna,Partur,901.3095906276906,13299.772529411766,9752.209872190886,1494.7240625788234,1196.1067752260724,38.013176470588235,55.14858823529411,763.5573918882621,12634.774296490285,5130.383998522697,4937.137971622884,155.93867094037063,37.296265,664.9982329214818,40.60526827097993,safe,7236.890769227325,2024-2025
Kolhapur,Ajara,1671.0139346721403,8312.878176953922,4069.4179092591544,2412.3683063334092,1548.0360722199814,0.0,31.319627469413014,251.72342429733817,7897.232888181903,3587.4134566113266,3440.064811999814,147.34959535473217,0.0,415.64528877201883,45.42620823529011,safe,4309.819431570577,2024-2025
Kolhapur,Gaganbawada,5241.023310832377,4023.9251878287696,1796.586885876469,1798.6158739853713,304.61993708524005,0.0,38.309395612809446,85.79269218110153,3822.728334809796,756.9690925185671,676.9347618573394,80.03328510483871,0.0,201.1968530189738,19.801801912670598,safe,3065.759242291229,2024-2025
Kolhapur,Bhudargad,1312.2107279103864,7254.05993638898,3061.941817432795,2512.9038238572084,1289.073234278704,29.474783842794757,30.065913857957483,330.59947319894025,6848.445107504929,3019.1824934076376,2864.596094811342,154.5832334795506,0.0,405.61482888405044,44.08566391368225,safe,3829.2626140972916,2024-2025
Kolhapur,Chandgad,2599.6922419058237,17066.54435967915,9757.092759298495,3715.9765844991502,3273.867453025004,0.0,37.08327232419107,282.55053619068264,16213.212119136713,7558.696363398484,7308.8797828612705,249.8176898380392,0.0,853.3322405424351,46.620597497005754,safe,8654.51575573823,2024-2025
Kolhapur,Gadhinglaj,1305.3432598751335,12511.387014296075,5023.580744798447,3855.375620625842,3130.5543931541215,0.0,57.85567980453106,444.0191676293868,11885.803185678296,7136.845271322515,6956.753005867788,180.0882054106825,0.0,625.5838286177786,60.045124084857804,safe,4748.957914355781,2024-2025
Kolhapur,Hatkanangale,801.9660271510584,11723.3810383798,4448.757776856571,4410.975076143327,2622.497641832024,0.0,24.990570054203577,216.16153278126006,11137.207432682315,6303.19598533271,6093.821641390502,209.37229143392918,0.0,586.173605697486,56.595838978771994,safe,4834.011447349604,2024-2025
Kolhapur,Kagal,1501.979087030749,13714.746291096882,5097.617734792893,5775.18419390896,2267.553521849107,244.94566344882492,15.936664682583473,313.51065716285126,12726.351006857578,5181.469357126177,5039.007610275949,142.45654325246343,0.0,988.3952842393046,40.714493528696075,safe,7544.881649731402,2024-2025
Kolhapur,Karvir,1719.9017645520744,13754.709379337586,4350.148952980074,6722.240218745635,2316.659912248862,63.032066979113225,62.2103775426375,240.4211297855432,12968.110620913536,5362.436291699387,5148.128493089472,214.30886510804362,0.0,786.5987584240502,41.350945010072955,safe,7605.674329214148,2024-2025
Kolhapur,Panhala,1836.797692815134,10677.787477350763,3724.3677993886713,4578.70567060435,1926.9595816058227,0.0,94.92422007849221,352.8302030846756,10067.824059445698,4502.447972629401,4282.125691456061,220.3228548766383,0.0,609.9634179050645,44.72116264690954,safe,5565.376086816296,2024-2025
Kolhapur,Radhanagari,2452.860758401284,17169.88379722722,6848.856271660554,7633.5682657184025,2111.1655904766,303.5974857292671,75.15927768771158,197.54325037431119,15872.85359650166,4863.909156375733,4691.4879085093135,172.43041073810784,0.0,1297.0302007255596,30.642940960834714,safe,11008.944440125926,2024-2025
Kolhapur,Shahuwadi,1823.5000000000002,8037.107023022209,3213.097616025548,3601.0598073740744,541.130467977936,31.549999999999997,135.14500088546959,515.1044352503992,7485.5616468427925,1891.387607751488,1711.4783252141094,179.91328253737845,0.0,551.545376179417,25.267143562290002,safe,5594.1740390913055,2024-2025
Kolhapur,Shirol,392.7138437857827,11476.700318438643,2465.0637316303278,7625.971558204269,1060.8621942465986,0.0,93.17,231.62349806351023,10819.520001444782,4172.856951826573,3980.462872667039,192.40374286559592,0.0,657.1803169938612,38.5678565340177,safe,6646.66304961821,2024-2025
Latur,Ahmedpur,805.5415581990532,9363.600241330247,6011.257201943478,18.78287231365398,866.0198373957438,63.665379989345176,862.1594887802428,1541.7292086553657,8895.432308714051,3918.7877723677407,3494.665510030597,313.06135153615287,111.06006510044516,468.1679326161957,44.05393280918858,safe,5098.270984944442,2024-2025
Latur,Ausa,709.4684502241998,15103.830298337736,10168.659165201616,625.7085793692443,1576.8507322767039,160.36994721534387,64.29333792628316,2507.940786114329,14348.633820293702,6722.061111478808,6363.390158662289,345.71643775779364,12.952226993865033,755.1964780440339,46.848091572116054,safe,7689.182708814891,2024-2025
Latur,Chakur,703.438727829766,4887.374112358717,2744.5902145721743,40.392169891778565,595.4741043981732,37.55501210785743,177.17895472504915,1292.18022307414,4643.001680002592,2578.4167455565494,2416.961973499689,153.63504827746812,7.80719467759383,244.3724323561246,55.533401089682776,safe,2069.993820218052,2024-2025
Latur,Devani,754.5979512042541,2672.0227718999713,1723.5517476793457,0.0,226.32894942661756,0.0,225.2143189102046,496.9189787359734,2485.530785049119,992.9754367521748,905.3054342061056,87.67340405390392,0.0,186.4919868508523,39.9502368960822,safe,1492.5553482969442,2024-2025
Latur,Jalkot,1073.6370866260634,2392.4980005153857,1615.0169967586403,0.0,162.51263388381943,0.0,216.73770530773388,398.22975572305086,2272.876347585756,702.5157139127889,650.0517132785068,52.46363750874847,0.0,119.62165292962982,30.90866402208811,safe,1570.3606336729672,2024-2025
Latur,Latur,635.8282092387426,11201.69333583576,7318.270950987129,239.35869944540627,1391.4533488988031,76.64486914391723,38.64432588482304,2137.3420461028954,10641.618299374375,6234.657526926037,5779.6896937409,404.4256143396145,50.565518662519445,560.075036461385,58.58749441607556,safe,4416.705438078199,2024-2025
Latur,Nilanga,657.5681330516549,12478.148646812788,7631.132207607349,158.1511766318207,1457.1931840782763,181.991671156124,162.08345179859052,2887.615190675756,11843.521173651692,6245.2208422148215,5853.555436209516,386.9183797526565,4.74477300613497,634.6274731610956,52.73111560866356,safe,5598.300331436871,2024-2025
Latur,Renapur,665.6219718249915,4651.6033362421285,3007.028332724305,6.568401951219512,613.2550903089867,29.18174484052533,122.61261627906975,872.9410342656021,4419.016936784618,2620.112120865875,2484.7282913957847,134.77920052549194,0.6167335834896811,232.5863994575102,59.2917419948232,safe,1829.8248159187428,2024-2025
Latur,Anantpal Sh,632.903614593288,2084.611352336524,1518.095808084736,0.0,207.62554635828792,0.0,0.0,358.8884303781237,1980.3847231856848,881.0720283234881,830.4920324595621,50.581267798368046,0.0,104.22662915083902,44.48994268680172,safe,1099.3126948621966,2024-2025
Latur,Udgir,829.2699616600837,8730.027904330746,5743.847374441225,208.8081198968767,832.0965729745885,69.32137554688694,390.2558003880031,1485.6763462747645,8225.92392535841,3607.4707016017155,3332.3138565170493,270.38028344980205,4.789987975951904,504.10397897233634,43.85489987915899,safe,4650.783223756694,2024-2025
Mumbai,Mumbai,2205.0,1555.42,1365.05,0.0,0.0,0.0,190.37,0.0,1477.65,680.14,0.0,619.365945,60.77250000000001,77.76999999999998,46.02849118532805,safe,797.51,2024-2025
Mumbai Suburban,Kurla,2042.2,3615.58,3413.98,0.0,0.0,0.0,201.6,0.0,3254.02,625.7,0.0,595.8861033333335,29.8205,361.55999999999995,19.22852348787039,safe,2628.32,2024-2025
Mumbai Suburban,Borivali,2104.5,2718.68,2679.8,0.0,0.0,0.0,38.879999999999995,0.0,2582.74,625.05,0.0,595.8861033333335,29.1635,135.94000000000005,24.2010423039098,safe,1957.69,2024-2025
Mumbai Suburban,Andheri,2438.2,1501.9,1501.9,0.0,0.0,0.0,0.0,0.0,1426.8,619.16,0.0,595.8861033333335,23.287,75.10000000000014,43.39500981216708,safe,807.64,2024-2025
Nagpur,Bhiwapur,1262.2802420873309,6117.2554548786975,3544.526254392902,36.05344085041373,532.0091182477533,24.66,112.77561312292626,1867.2244691151159,5652.550355267133,2776.867964989994,2355.0862661074852,421.00310087690656,0.7889082325799974,464.70509961156404,49.125930605863,safe,2891.2223902771393,2024-2025
Nagpur,Hingana,1146.3,12213.171153631403,6179.586286496467,16.612297676470586,1006.8643282604968,25.898676470588235,44.0860888896034,4940.122268795476,11578.149836543866,5103.596107457266,4046.908066479008,858.6822106313872,197.99893191950497,635.0213170875377,44.07954793734743,safe,6553.7992880156635,2024-2025
Nagpur,Kalameshwar,1073.811899303787,8512.914936103567,5095.7731629746995,21.28348403418672,984.1718339025465,10.604204656080352,76.24722489476473,2324.8415658445524,7981.411614076529,4453.351602771996,3959.233095236551,470.18641051534917,23.919812621853385,531.5033220270379,55.79654098928791,safe,3528.061166653075,2024-2025
Nagpur,Kamtee,1214.876593022946,6232.495686144183,2584.204111188365,1682.1518432675748,431.4700095515,184.39738620285448,117.55783550542074,1232.7228790208258,5908.538247407114,2921.351405165057,1819.734059535887,613.420247400444,488.20758050585687,323.9574387370694,49.44287881096571,safe,2987.1891425958042,2024-2025
Nagpur,Katol,1036.7876241115512,13938.863545652184,6354.574680096092,803.3070382154923,1748.461420841471,123.02422433046091,102.81663041493817,4806.66486419967,12956.18066815373,7983.019285095314,7010.052327440784,939.1644409041153,33.78755164228447,982.6828774984551,61.61552921778532,safe,4973.161383058414,2024-2025
Nagpur,Kuhi,1272.0542008347002,11004.959807177169,4994.265179429302,103.38391710541705,1099.529775443401,14.264972019550296,83.55377999012207,4709.962069097982,10454.719566433578,5857.874104865644,5150.9487192463985,672.7578788347984,34.16340626856516,550.2402407435911,56.030906115102454,safe,4596.843289261661,2024-2025
Nagpur,Mouda,1223.1999999999998,14971.177606320342,4792.781005158881,5301.223254019473,609.0947658023739,472.2844350509084,52.47051650092402,3743.326111167737,14196.542877402684,3521.0721490981255,2449.899198749115,1041.87115097441,29.299067984486584,774.6347289176574,24.802321096798742,safe,10675.470728304563,2024-2025
Nagpur,Nagpur Rural,1170.7795419911952,8324.313152549172,4220.672188937761,223.03362848310033,619.822594805411,8.384278525275034,9.014332488702935,3243.3863392796866,7885.982721110631,3298.446590776626,2565.962921817327,596.3045243945701,136.1800005388926,438.3304314385405,41.82670324583321,safe,4587.530630200946,2024-2025
Nagpur,Narkhed,1008.4267897952521,20253.207930729808,5825.741019774921,702.0,2592.851690443676,268.52,116.24662221193265,10747.864598299282,18919.689096038433,11583.806337497675,10715.050389042375,868.513665553615,0.25016995241332424,1333.5188346913746,61.22619816159237,safe,7335.882758540754,2024-2025
Nagpur,Parshioni,1123.1931706771545,9004.099808913239,3595.870333097985,3144.3346434140262,471.6631837091392,580.2036173456128,49.648951032927414,1162.3818378636038,8481.155424135171,2847.347029064715,1988.6340884024996,818.3858369257633,40.30944588585421,522.9443847780676,33.57263116487528,safe,5633.808395070457,2024-2025
Nagpur,Ramtek,1219.5537987387588,10133.506979176678,4405.05489604535,826.0289315247389,629.6056882636674,86.36104960572513,215.4674062947132,3970.9731014533218,9578.56969892376,3424.8250835503363,2527.742257988598,888.8038965705969,8.268443260058579,554.9372802529178,35.75507817138029,safe,6153.734615373424,2024-2025
Nagpur,Saoner,1067.240446681011,6552.370066673504,3698.2134344811398,383.12676,771.2640339643805,106.9,110.6080333702508,1482.2545648577343,6108.261596171041,4073.9093040145654,3287.0141933912087,654.1532223242255,132.75093502379892,444.1084705024632,66.69506929055383,safe,2050.053954563758,2024-2025
Nagpur,Umred,1253.5604373757456,17003.970839469202,7149.05396083448,60.60454706760865,830.1489793840856,54.34189083920592,306.7094895126449,8603.112242286137,15985.775216232812,4723.056077397378,3597.8769279102657,1064.398440805734,60.77541704740397,1018.19562323639,29.545367762968006,safe,11262.71615869916,2024-2025
Nagpur,Nagpur Urban,1146.9847486307165,4847.795619083779,1515.7332968622404,1957.4263785411745,166.71229435396194,73.66807262580727,1.2011628683317113,1133.0596796191603,4605.340160789172,1524.26927142307,840.1539860696163,344.84337566934585,339.2779879342339,242.45545829460661,33.097865048080855,safe,3081.0709021161265,2024-2025
Nanded,Ardhapur,982.5694633730833,4146.208878903571,2694.835669964699,756.1790293998889,560.1874699826598,102.38758241917466,5.986681102501123,26.629547933797785,3938.892957634061,2321.163635545281,2242.3852705839254,78.77374888550231,0.0,207.31592126950954,58.92934031239867,safe,1617.7293220887802,2024-2025
Nanded,Bhokar,1022.202176879383,7002.609931337491,6177.539465943593,153.35094684336843,523.0593658489179,51.071433789001354,51.36449649650324,46.22375861508697,6652.4934979166765,2208.5500123765996,2092.9257799093702,115.62769144963958,0.0,350.11643342081425,33.198830078800356,safe,4443.943485540077,2024-2025
Nanded,Biloli,1078.36,6766.922047036536,6062.509451915191,269.1923819765262,281.64374633201464,117.20480822290925,15.693602507168137,20.675425466437567,6428.572137130818,1349.288879652407,1126.8498785913791,222.42924809845988,0.0,338.34990990571805,20.98893581451849,safe,5079.2832574784115,2024-2025
Nanded,Degloor,958.7,7110.894836104498,6500.2843929992505,23.328,462.20061463639996,17.39,16.748975311918098,90.93662311814204,6755.351194859057,2373.246067575451,1851.7003850922597,520.8933477287547,0.6403859737638748,355.543641245441,35.131349934575326,safe,4382.105127283606,2024-2025
Nanded,Dharmabad,1060.5860667322659,4310.341028288203,4114.048303334432,36.42766265060241,136.69359591961998,7.999397590361446,5.29597053697286,9.870394196410487,4094.826997672146,633.9900195823333,553.0402594523262,80.93919789042239,0.0,215.51403061605743,15.482705861389215,safe,3460.836978089812,2024-2025
